CUSTOMER_ID,GENDER,POSTAL_CODE,CREDITLIMIT,MONETARY_VALUE,FREQUENCY,RECENCY,HAS_RECEIVED_TEST_MAILING,RESPONSE_TO_TEST_MAILING,ORDERDATE_WITHIN_6_MONTHS_OF_MAILING,NUMBER_OF_PRODUCTS_PURCHASED_IN_TEST_MAILING
27410,male,1708MJ,606,2 medium,1 low,1 low,no,,,
27411,female,1299IM,8901,2 medium,2 medi,2 medium,no,,,
27412,male,1485JI,571,1 low,3 high,1 low,no,,,
27413,male,1339KP,4347,2 medium,2 medi,2 medium,yes,F,nap,0
27414,female,1961DD,4280,2 medium,2 medi,3 high,no,,,
27415,female,1349PU,8233,1 low,3 high,3 high,no,,,
27416,male,1726YS,5115,1 low,3 high,3 high,no,,,
27417,female,1517MX,1651,3 high,1 low,3 high,no,,,
27418,female,1939HN,7441,3 high,1 low,3 high,yes,F,nap,0
27419,male,1970AL,7853,3 high,1 low,2 medium,no,,,
27420,female,1693DJ,3020,2 medium,1 low,3 high,no,,,
27421,female,1972SZ,8067,3 high,2 medi,3 high,no,,,
27422,male,1050SJ,4511,2 medium,2 medi,3 high,no,,,
27423,female,1621ZW,6706,3 high,1 low,3 high,yes,F,nap,0
27424,male,1390AX,9010,2 medium,1 low,3 high,no,,,
27425,male,1845OQ,4750,2 medium,2 medi,3 high,no,,,
27426,female,1065ZJ,5282,1 low,3 high,1 low,no,,,
27427,female,1900SM,4845,1 low,3 high,1 low,no,,,
27428,male,1335CW,8256,2 medium,2 medi,3 high,yes,F,nap,0
27429,female,1567XA,105,2 medium,2 medi,1 low,no,,,
27430,male,1022RN,6143,2 medium,2 medi,2 medium,no,,,
27431,female,1645YJ,5712,2 medium,2 medi,3 high,no,,,
27432,female,1458QW,1432,1 low,3 high,1 low,no,,,
27433,male,1756PJ,9300,2 medium,2 medi,2 medium,yes,F,nap,0
27434,male,1923CI,664,3 high,1 low,3 high,no,,,
27435,female,1033IG,125,2 medium,2 medi,2 medium,no,,,
27436,male,1605ST,8079,3 high,1 low,2 medium,no,,,
27437,female,1321QD,9333,2 medium,1 low,3 high,no,,,
27438,female,1234LX,9121,2 medium,2 medi,3 high,yes,F,nap,0
27439,male,1277LQ,7945,2 medium,2 medi,3 high,no,,,
27440,female,1437OS,2278,3 high,1 low,2 medium,no,,,
27441,female,1760FE,3005,2 medium,2 medi,3 high,no,,,
27442,female,1982OB,2475,1 low,3 high,1 low,no,,,
27443,male,1135YI,2678,2 medium,1 low,3 high,yes,F,nap,0
27444,female,1927LP,7713,1 low,2 medi,1 low,no,,,
27445,male,1661SL,2287,3 high,1 low,3 high,no,,,
27446,female,1462WN,1276,2 medium,2 medi,3 high,no,,,
27447,female,1598ZT,3143,2 medium,2 medi,3 high,no,,,
27448,female,1663ZC,1027,2 medium,2 medi,1 low,yes,F,nap,0
27449,female,1398WY,9535,2 medium,2 medi,2 medium,no,,,
27450,male,1132FH,260,1 low,1 low,3 high,no,,,
27451,female,1002MP,7455,3 high,1 low,1 low,no,,,
27452,male,1547MQ,4735,2 medium,2 medi,3 high,no,,,
27453,female,1836PZ,2544,2 medium,2 medi,3 high,yes,F,nap,0
27454,female,1511YS,2792,2 medium,2 medi,3 high,no,,,
27455,female,1715SF,2545,1 low,2 medi,1 low,no,,,
27456,male,1494EB,3351,1 low,3 high,1 low,no,,,
27457,female,1429ZC,6836,1 low,2 medi,2 medium,no,,,
27458,female,1286WX,4842,2 medium,2 medi,3 high,yes,F,nap,0
27459,female,1650GY,3680,2 medium,2 medi,3 high,no,,,
27460,female,1336NZ,1840,3 high,1 low,2 medium,no,,,
27461,female,1521HV,2415,2 medium,1 low,2 medium,no,,,
27462,female,1406LU,4509,1 low,3 high,2 medium,no,,,
27463,female,1758JT,7823,3 high,1 low,3 high,yes,F,nap,0
27464,female,1316VP,8971,2 medium,2 medi,2 medium,no,,,
27465,female,1243GT,1588,2 medium,2 medi,3 high,no,,,
27466,female,1186MW,8773,1 low,3 high,2 medium,no,,,
27467,female,1925DW,9314,1 low,3 high,1 low,no,,,
27468,female,1991YD,1308,2 medium,3 high,1 low,yes,F,nap,0
27469,female,1616DE,2949,3 high,1 low,3 high,no,,,
27470,female,1802TG,4084,2 medium,1 low,1 low,no,,,
27471,male,1083PM,458,3 high,1 low,3 high,no,,,
27472,male,1736DZ,8262,1 low,3 high,2 medium,no,,,
27473,female,1650FY,9205,2 medium,1 low,3 high,yes,F,nap,0
27474,female,1398KT,3118,3 high,1 low,2 medium,no,,,
27475,female,1696OM,1052,3 high,1 low,2 medium,no,,,
27476,female,1635ID,8844,1 low,3 high,1 low,no,,,
27477,female,1046AU,1160,3 high,2 medi,2 medium,no,,,
27478,male,1378OB,7061,3 high,1 low,2 medium,yes,F,nap,0
27479,male,1671IB,5129,1 low,2 medi,1 low,no,,,
27480,female,1189OU,3952,2 medium,3 high,1 low,no,,,
27481,male,1489KK,3841,1 low,3 high,1 low,no,,,
27482,male,1312CL,5132,3 high,1 low,1 low,no,,,
27483,female,1055GI,4326,3 high,1 low,2 medium,yes,F,nap,0
27484,male,1413GU,4199,3 high,1 low,3 high,no,,,
27485,female,1959DN,3874,1 low,3 high,1 low,no,,,
27486,female,1235EA,6870,1 low,3 high,1 low,no,,,
27487,female,1730TN,789,1 low,3 high,3 high,no,,,
27488,female,1135XX,3890,3 high,1 low,2 medium,yes,F,nap,0
27489,female,1422QK,1151,1 low,2 medi,3 high,no,,,
27490,male,1343VC,4423,1 low,3 high,3 high,no,,,
27491,female,1919VZ,6072,2 medium,2 medi,2 medium,no,,,
27492,female,1298KU,3317,2 medium,1 low,1 low,no,,,
27493,female,1332DQ,5579,3 high,1 low,3 high,yes,F,nap,0
27494,female,1500HI,9297,3 high,1 low,3 high,no,,,
27495,male,1888PV,9588,3 high,1 low,3 high,no,,,
27496,female,1257DF,3811,2 medium,2 medi,1 low,no,,,
27497,male,1136PI,8296,2 medium,1 low,2 medium,no,,,
27498,male,1731DV,183,3 high,1 low,3 high,yes,F,nap,0
27499,male,1436OX,1963,3 high,1 low,2 medium,no,,,
27500,female,1285HU,1727,1 low,3 high,3 high,no,,,
27501,female,1165CA,7801,1 low,3 high,1 low,no,,,
27502,female,1728FS,9709,2 medium,2 medi,1 low,no,,,
27503,female,1204OY,720,1 low,3 high,2 medium,yes,F,nap,0
27504,female,1865MD,6267,3 high,1 low,2 medium,no,,,
27505,female,1542QR,8403,1 low,2 medi,1 low,no,,,
27506,male,1543WD,9493,2 medium,1 low,2 medium,no,,,
27507,female,1571OU,9174,3 high,1 low,3 high,no,,,
27508,female,1597CK,1772,2 medium,2 medi,3 high,yes,F,nap,0
27509,male,1480OV,8038,1 low,2 medi,1 low,no,,,
27510,female,1097WR,6899,1 low,3 high,1 low,no,,,
27511,male,1956YT,9345,1 low,3 high,1 low,no,,,
27512,male,1093NO,7235,2 medium,2 medi,2 medium,no,,,
27513,female,1579GM,3336,3 high,1 low,3 high,yes,F,nap,0
27514,female,1469EJ,7320,1 low,3 high,2 medium,no,,,
27515,male,1518HP,850,3 high,1 low,3 high,no,,,
27516,female,1280VI,7524,2 medium,2 medi,3 high,no,,,
27517,female,1529MD,826,3 high,2 medi,3 high,no,,,
27518,male,1608OP,6473,3 high,1 low,2 medium,yes,F,nap,0
27519,female,1653AW,9357,1 low,2 medi,2 medium,no,,,
27520,male,1100QN,9506,2 medium,2 medi,2 medium,no,,,
27521,female,1010IM,1999,1 low,3 high,2 medium,no,,,
27522,male,1623QY,8217,1 low,3 high,1 low,no,,,
27523,female,1297BH,4406,3 high,1 low,3 high,yes,F,nap,0
27524,female,1407WB,1567,3 high,1 low,2 medium,no,,,
27525,male,1188XV,8363,2 medium,2 medi,2 medium,no,,,
27526,female,1490NL,7465,1 low,3 high,1 low,no,,,
27527,male,1625FA,6158,1 low,3 high,2 medium,no,,,
27528,female,1869QL,9296,2 medium,1 low,3 high,yes,F,nap,0
27529,male,1620OP,961,1 low,3 high,2 medium,no,,,
27530,female,1347YN,1854,2 medium,1 low,3 high,no,,,
27531,male,1151FU,3226,3 high,1 low,2 medium,no,,,
27532,female,1473UW,7142,2 medium,1 low,3 high,no,,,
27533,female,1953FE,2659,2 medium,2 medi,3 high,yes,F,nap,0
27534,female,1397QQ,5723,3 high,1 low,2 medium,no,,,
27535,female,1227PM,3884,2 medium,1 low,1 low,no,,,
27536,male,1013SA,9637,1 low,3 high,1 low,no,,,
27537,female,1623IH,2133,1 low,3 high,3 high,no,,,
27538,male,1406OD,1330,1 low,3 high,1 low,yes,F,nap,0
27539,female,1147OO,2198,3 high,1 low,3 high,no,,,
27540,male,1400MW,8144,1 low,2 medi,1 low,no,,,
27541,male,1952DC,1689,1 low,3 high,1 low,no,,,
27542,male,1005GB,2214,1 low,3 high,1 low,no,,,
27543,male,1241FP,941,3 high,1 low,3 high,yes,F,nap,0
27544,male,1162WX,1450,3 high,1 low,2 medium,no,,,
27545,male,1855GS,2323,1 low,3 high,2 medium,no,,,
27546,female,1989JA,8250,2 medium,1 low,3 high,no,,,
27547,male,1979OG,4947,3 high,1 low,2 medium,no,,,
27548,female,1735ZI,2518,1 low,3 high,1 low,yes,F,nap,0
27549,male,1335MA,2166,2 medium,1 low,3 high,no,,,
27550,male,1019CB,1330,3 high,1 low,2 medium,no,,,
27551,male,1673GG,3403,2 medium,1 low,3 high,no,,,
27552,female,1376VL,774,2 medium,2 medi,3 high,no,,,
27553,male,1181ME,5380,2 medium,1 low,3 high,yes,F,nap,0
27554,female,1514QL,5952,3 high,1 low,2 medium,no,,,
27555,female,1169IY,6600,2 medium,1 low,3 high,no,,,
27556,male,1451KY,1630,1 low,3 high,3 high,no,,,
27557,male,1274CM,5073,1 low,3 high,1 low,no,,,
27558,female,1764AD,1511,3 high,2 medi,2 medium,yes,F,nap,0
27559,female,1554RS,2685,1 low,3 high,2 medium,no,,,
27560,female,1341CN,1538,3 high,1 low,3 high,no,,,
27561,female,1085OE,3887,1 low,3 high,2 medium,no,,,
27562,female,1020DH,9051,1 low,3 high,2 medium,no,,,
27563,male,1656LV,1021,2 medium,1 low,2 medium,yes,F,nap,0
27564,female,1143PM,9203,1 low,3 high,1 low,no,,,
27565,female,1371UQ,1826,1 low,3 high,3 high,no,,,
27566,female,1396QO,9086,3 high,1 low,2 medium,no,,,
27567,female,1940UC,7868,1 low,3 high,1 low,no,,,
27568,female,1764PC,1716,3 high,2 medi,3 high,yes,F,nap,0
27569,female,1881LI,1933,3 high,1 low,2 medium,no,,,
27570,female,1572JL,5587,3 high,2 medi,1 low,no,,,
27571,female,1411FO,8043,2 medium,1 low,3 high,no,,,
27572,male,1232GK,5770,1 low,3 high,1 low,no,,,
27573,male,1650NM,3650,2 medium,1 low,3 high,yes,F,nap,0
27574,female,1292JE,8270,1 low,3 high,1 low,no,,,
27575,female,1912BZ,5071,1 low,3 high,1 low,no,,,
27576,female,1582JZ,5478,3 high,2 medi,1 low,no,,,
27577,male,1506WZ,9572,3 high,1 low,2 medium,no,,,
27578,female,1462WA,3185,1 low,2 medi,1 low,yes,F,nap,0
27579,female,1027LQ,4537,3 high,1 low,2 medium,no,,,
27580,female,1766CH,829,3 high,1 low,2 medium,no,,,
27581,female,1562PV,4967,3 high,1 low,2 medium,no,,,
27582,female,1654QK,8399,3 high,1 low,2 medium,no,,,
27583,female,1776MK,3614,2 medium,2 medi,1 low,yes,F,nap,0
27584,female,1751NT,3808,1 low,3 high,2 medium,no,,,
27585,male,1322SC,8366,1 low,3 high,2 medium,no,,,
27586,female,1204BN,7355,1 low,3 high,2 medium,no,,,
27587,female,1523GA,575,3 high,1 low,3 high,no,,,
27588,female,1417YF,5155,2 medium,1 low,3 high,yes,F,nap,0
27589,female,1580WP,4476,2 medium,2 medi,3 high,no,,,
27590,female,1710ZA,5625,3 high,1 low,3 high,no,,,
27591,male,1265NH,7089,2 medium,2 medi,2 medium,no,,,
27592,female,1258XN,1112,1 low,3 high,2 medium,no,,,
27593,male,1117LG,8610,3 high,3 high,3 high,yes,T,yes,2
27594,male,1138HJ,5964,2 medium,1 low,3 high,no,,,
27595,male,1741YL,502,1 low,3 high,2 medium,no,,,
27596,female,1481SM,5716,1 low,2 medi,2 medium,no,,,
27597,male,1205NF,6838,3 high,2 medi,2 medium,no,,,
27598,female,1914DN,9525,3 high,1 low,3 high,yes,F,nap,0
27599,female,1931KN,7825,1 low,3 high,3 high,no,,,
27600,female,1910ND,5848,2 medium,2 medi,1 low,no,,,
27601,female,1702WI,2105,1 low,3 high,1 low,no,,,
27602,female,1232EH,1993,2 medium,2 medi,1 low,no,,,
27603,male,1751OM,1861,2 medium,1 low,3 high,yes,F,nap,0
27604,female,1680DS,3529,2 medium,2 medi,2 medium,no,,,
27605,female,1561XX,5455,3 high,1 low,3 high,no,,,
27606,female,1544LX,2027,3 high,1 low,3 high,no,,,
27607,male,1758WH,9653,1 low,3 high,3 high,no,,,
27608,male,1941CG,9896,3 high,1 low,1 low,yes,F,nap,0
27609,male,1517HX,6618,3 high,1 low,2 medium,no,,,
27610,female,1273ZI,6316,1 low,3 high,1 low,no,,,
27611,female,1247PD,2004,1 low,3 high,1 low,no,,,
27612,female,1161YJ,265,2 medium,2 medi,2 medium,no,,,
27613,female,1598JI,7998,2 medium,1 low,3 high,yes,F,nap,0
27614,male,1902LG,4641,3 high,1 low,3 high,no,,,
27615,female,1153GM,2373,1 low,2 medi,1 low,no,,,
27616,female,1014LQ,1950,2 medium,2 medi,2 medium,no,,,
27617,male,1422TK,6957,1 low,3 high,1 low,no,,,
27618,male,1279LE,9388,3 high,1 low,2 medium,yes,F,nap,0
27619,female,1746VX,1484,1 low,2 medi,2 medium,no,,,
27620,female,1893ZC,2716,3 high,1 low,1 low,no,,,
27621,female,1292UR,875,2 medium,2 medi,2 medium,no,,,
27622,female,1715KC,2305,3 high,1 low,2 medium,no,,,
27623,female,1343VV,4522,2 medium,2 medi,1 low,yes,F,nap,0
27624,female,1608VZ,4132,3 high,2 medi,2 medium,no,,,
27625,female,1304JT,1131,2 medium,1 low,3 high,no,,,
27626,female,1090IC,2322,3 high,1 low,3 high,no,,,
27627,female,1792AS,6819,3 high,1 low,2 medium,no,,,
27628,male,1078ZR,2794,1 low,3 high,1 low,yes,F,nap,0
27629,male,1641IV,6463,2 medium,2 medi,3 high,no,,,
27630,female,1139JE,6770,1 low,3 high,2 medium,no,,,
27631,female,1787DW,1675,1 low,3 high,3 high,no,,,
27632,male,1635PY,8145,1 low,3 high,1 low,no,,,
27633,female,1876RF,8651,2 medium,2 medi,2 medium,yes,F,nap,0
27634,male,1188QJ,140,2 medium,2 medi,1 low,no,,,
27635,female,1065KY,1490,2 medium,1 low,3 high,no,,,
27636,female,1144KL,8604,2 medium,2 medi,3 high,no,,,
27637,female,1365RT,5196,1 low,3 high,3 high,no,,,
27638,male,1901MR,4975,3 high,1 low,1 low,yes,F,nap,0
27639,female,1859OM,4097,1 low,3 high,3 high,no,,,
27640,female,1011UM,5434,3 high,1 low,3 high,no,,,
27641,male,1145JU,1852,2 medium,2 medi,1 low,no,,,
27642,male,1003IX,9136,3 high,1 low,3 high,no,,,
27643,female,1781SD,6831,3 high,1 low,1 low,yes,F,nap,0
27644,male,1578IQ,7646,2 medium,2 medi,2 medium,no,,,
27645,female,1939JI,2621,1 low,1 low,3 high,no,,,
27646,female,1913SO,4833,2 medium,2 medi,3 high,no,,,
27647,female,1349KN,2864,3 high,1 low,3 high,no,,,
27648,male,1053UV,5564,1 low,3 high,1 low,yes,F,nap,0
27649,female,1341UZ,7187,2 medium,2 medi,2 medium,no,,,
27650,female,1201NZ,2725,1 low,3 high,1 low,no,,,
27651,female,1197RK,8695,2 medium,3 high,3 high,no,,,
27652,female,1129FH,1335,2 medium,2 medi,1 low,no,,,
27653,male,1799NI,6400,3 high,1 low,2 medium,yes,F,nap,0
27654,male,1866KN,368,2 medium,1 low,3 high,no,,,
27655,female,1971XR,8134,2 medium,1 low,3 high,no,,,
27656,female,1694LW,1217,1 low,2 medi,3 high,no,,,
27657,female,1332GI,103,3 high,2 medi,1 low,no,,,
27658,male,1452XW,6643,1 low,3 high,2 medium,yes,F,nap,0
27659,female,1434IM,4594,3 high,1 low,3 high,no,,,
27660,male,1923WZ,6798,1 low,2 medi,3 high,no,,,
27661,female,1019QE,3883,1 low,2 medi,2 medium,no,,,
27662,female,1340IL,3602,3 high,2 medi,2 medium,no,,,
27663,female,1959VL,8908,3 high,2 medi,3 high,yes,F,nap,0
27664,male,1177FP,1121,2 medium,2 medi,2 medium,no,,,
27665,female,1106LZ,6896,3 high,1 low,2 medium,no,,,
27666,male,1649UT,3665,3 high,1 low,3 high,no,,,
27667,male,1638GB,8856,2 medium,2 medi,1 low,no,,,
27668,female,1509AN,7132,3 high,1 low,2 medium,yes,F,nap,0
27669,male,1902ZJ,313,1 low,3 high,1 low,no,,,
27670,male,1740IZ,2529,3 high,2 medi,2 medium,no,,,
27671,male,1772KA,377,1 low,3 high,2 medium,no,,,
27672,female,1960LP,5506,3 high,1 low,3 high,no,,,
27673,female,1881NJ,3447,2 medium,2 medi,3 high,yes,F,nap,0
27674,male,1112LM,2535,3 high,1 low,3 high,no,,,
27675,female,1580SI,6466,2 medium,1 low,1 low,no,,,
27676,male,1861RU,1400,3 high,2 medi,3 high,no,,,
27677,male,1180OO,511,3 high,1 low,3 high,no,,,
27678,female,1699UQ,3876,2 medium,2 medi,3 high,yes,F,nap,0
27679,female,1695IL,86,1 low,2 medi,2 medium,no,,,
27680,female,1732UU,7807,3 high,1 low,3 high,no,,,
27681,male,1697JO,1827,2 medium,2 medi,2 medium,no,,,
27682,male,1982ZK,733,2 medium,1 low,2 medium,no,,,
27683,male,1059SP,4759,2 medium,2 medi,2 medium,yes,F,nap,0
27684,female,1182CN,5706,1 low,2 medi,2 medium,no,,,
27685,female,1800VO,7191,1 low,3 high,3 high,no,,,
27686,female,1673EJ,8644,1 low,3 high,1 low,no,,,
27687,male,1235JV,2393,2 medium,1 low,1 low,no,,,
27688,male,1806KH,8493,1 low,3 high,3 high,yes,F,nap,0
27689,female,1219SN,5388,2 medium,2 medi,3 high,no,,,
27690,female,1030UU,4476,2 medium,2 medi,3 high,no,,,
27691,male,1695UL,6192,1 low,3 high,1 low,no,,,
27692,male,1293TV,2122,3 high,1 low,3 high,no,,,
27693,female,1146ZZ,952,3 high,1 low,1 low,yes,F,nap,0
27694,male,1144EO,3800,3 high,1 low,3 high,no,,,
27695,female,1329HN,2317,1 low,2 medi,2 medium,no,,,
27696,male,1318VH,1238,3 high,1 low,3 high,no,,,
27697,male,1137XZ,3675,1 low,2 medi,3 high,no,,,
27698,female,1247PN,4251,1 low,3 high,1 low,yes,F,nap,0
27699,female,1735VS,8339,2 medium,1 low,3 high,no,,,
27700,female,1846NT,5921,2 medium,2 medi,1 low,no,,,
27701,female,1415RM,9210,1 low,3 high,1 low,no,,,
27702,male,1214OK,7816,1 low,3 high,2 medium,no,,,
27703,female,1534EG,2759,2 medium,2 medi,2 medium,yes,F,nap,0
27704,female,1231MW,3984,3 high,1 low,3 high,no,,,
27705,female,1366UN,3047,2 medium,2 medi,3 high,no,,,
27706,female,1054ZC,9282,1 low,3 high,1 low,no,,,
27707,male,1852MX,1130,2 medium,1 low,1 low,no,,,
27708,male,1915ZI,4950,2 medium,1 low,3 high,yes,F,nap,0
27709,male,1840HZ,2805,1 low,3 high,1 low,no,,,
27710,male,1817II,5132,1 low,2 medi,1 low,no,,,
27711,female,1635ZQ,6209,1 low,3 high,2 medium,no,,,
27712,male,1731AO,3414,2 medium,2 medi,1 low,no,,,
27713,female,1449SU,7752,2 medium,2 medi,2 medium,yes,F,nap,0
27714,female,1893CC,1993,2 medium,2 medi,3 high,no,,,
27715,male,1941VD,9613,3 high,1 low,3 high,no,,,
27716,male,1600FN,258,2 medium,2 medi,1 low,no,,,
27717,female,1871ID,9394,1 low,3 high,1 low,no,,,
27718,female,1309EJ,7229,3 high,2 medi,1 low,yes,F,nap,0
27719,male,1642FY,274,2 medium,2 medi,3 high,no,,,
27720,female,1232AY,4941,2 medium,2 medi,3 high,no,,,
27721,female,1349QI,7159,2 medium,1 low,3 high,no,,,
27722,female,1433LO,4617,2 medium,2 medi,2 medium,no,,,
27723,female,1324TN,9490,2 medium,1 low,1 low,yes,F,nap,0
27724,female,1426SS,6091,1 low,3 high,1 low,no,,,
27725,female,1986JC,7289,3 high,1 low,3 high,no,,,
27726,female,1870KG,6018,3 high,2 medi,2 medium,no,,,
27727,female,1188LC,450,1 low,3 high,3 high,no,,,
27728,female,1570JF,2719,1 low,3 high,2 medium,yes,F,nap,0
27729,female,1256SQ,5755,3 high,1 low,3 high,no,,,
27730,male,1767AS,9818,1 low,3 high,3 high,no,,,
27731,male,1747NU,3283,2 medium,2 medi,2 medium,no,,,
27732,female,1742JA,9276,1 low,3 high,2 medium,no,,,
27733,male,1091ST,4384,1 low,3 high,1 low,yes,F,nap,0
27734,male,1577IC,3979,2 medium,2 medi,2 medium,no,,,
27735,male,1349LP,3421,1 low,3 high,1 low,no,,,
27736,female,1533JQ,9834,3 high,1 low,2 medium,no,,,
27737,female,1190EZ,9410,3 high,1 low,2 medium,no,,,
27738,female,1053QD,5236,2 medium,1 low,1 low,yes,F,nap,0
27739,male,1591QC,4285,2 medium,2 medi,1 low,no,,,
27740,male,1281DX,867,2 medium,2 medi,2 medium,no,,,
27741,male,1869TO,9507,3 high,2 medi,2 medium,no,,,
27742,female,1202GE,8104,1 low,2 medi,2 medium,no,,,
27743,male,1189QK,5151,1 low,3 high,3 high,yes,F,nap,0
27744,male,1485YL,9977,3 high,1 low,2 medium,no,,,
27745,male,1459AL,2575,1 low,3 high,2 medium,no,,,
27746,female,1229KZ,6620,3 high,1 low,1 low,no,,,
27747,female,1531ZB,3110,3 high,1 low,3 high,no,,,
27748,female,1613NN,5055,1 low,3 high,1 low,yes,F,nap,0
27749,female,1900VO,619,1 low,3 high,3 high,no,,,
27750,male,1444ML,65,3 high,1 low,3 high,no,,,
27751,male,1495PM,4535,2 medium,1 low,3 high,no,,,
27752,female,1200KE,8776,2 medium,1 low,1 low,no,,,
27753,female,1179IQ,4457,1 low,3 high,1 low,yes,F,nap,0
27754,male,1378QE,8652,3 high,1 low,2 medium,no,,,
27755,female,1147TF,9683,2 medium,3 high,2 medium,no,,,
27756,female,1343TJ,1960,3 high,2 medi,1 low,no,,,
27757,female,1818UH,4315,1 low,3 high,2 medium,no,,,
27758,female,1672KH,8574,3 high,1 low,2 medium,yes,F,nap,0
27759,female,1441TM,1597,2 medium,2 medi,2 medium,no,,,
27760,female,1604BS,2017,1 low,3 high,1 low,no,,,
27761,female,1781YA,2742,1 low,3 high,1 low,no,,,
27762,male,1785SQ,4299,2 medium,1 low,2 medium,no,,,
27763,male,1324JG,2857,3 high,1 low,2 medium,yes,F,nap,0
27764,male,1511WQ,6310,2 medium,2 medi,1 low,no,,,
27765,male,1769WX,6268,2 medium,2 medi,3 high,no,,,
27766,female,1885NZ,3621,3 high,1 low,3 high,no,,,
27767,female,1228SV,5098,3 high,1 low,2 medium,no,,,
27768,female,1653FN,603,1 low,2 medi,3 high,yes,F,nap,0
27769,male,1321VZ,1088,3 high,1 low,2 medium,no,,,
27770,female,1159FD,1649,3 high,1 low,3 high,no,,,
27771,male,1775BT,1298,1 low,3 high,3 high,no,,,
27772,female,1785XK,2418,1 low,3 high,1 low,no,,,
27773,female,1918GK,3653,3 high,1 low,3 high,yes,F,nap,0
27774,female,1904IN,5856,2 medium,1 low,2 medium,no,,,
27775,female,1479ME,8069,1 low,3 high,1 low,no,,,
27776,male,1324LI,7791,3 high,1 low,2 medium,no,,,
27777,female,1480IS,7423,3 high,1 low,3 high,no,,,
27778,female,1235AB,8374,2 medium,1 low,3 high,yes,F,nap,0
27779,male,1440LS,2405,2 medium,1 low,3 high,no,,,
27780,female,1453JC,5251,3 high,1 low,2 medium,no,,,
27781,male,1064RB,2383,3 high,1 low,3 high,no,,,
27782,male,1376NW,8278,1 low,3 high,3 high,no,,,
27783,male,1645OM,6742,1 low,1 low,3 high,yes,F,nap,0
27784,female,1819MV,1955,2 medium,2 medi,3 high,no,,,
27785,female,1165QN,2873,3 high,1 low,3 high,no,,,
27786,female,1570OR,8339,3 high,1 low,2 medium,no,,,
27787,female,1277JW,1243,1 low,3 high,1 low,no,,,
27788,female,1432ET,2130,1 low,2 medi,1 low,yes,F,nap,0
27789,male,1619EV,4337,3 high,1 low,1 low,no,,,
27790,male,1171VQ,4544,3 high,1 low,3 high,no,,,
27791,female,1801TS,8854,2 medium,2 medi,2 medium,no,,,
27792,male,1966LL,9362,1 low,2 medi,3 high,no,,,
27793,male,1304FL,5608,3 high,1 low,2 medium,yes,F,nap,0
27794,female,1949FX,6687,2 medium,2 medi,2 medium,no,,,
27795,female,1076NE,986,2 medium,2 medi,3 high,no,,,
27796,male,1061TB,9958,1 low,2 medi,3 high,no,,,
27797,female,1632IA,8435,3 high,1 low,2 medium,no,,,
27798,female,1388LQ,2357,1 low,3 high,2 medium,yes,F,nap,0
27799,female,1047TM,3644,1 low,3 high,3 high,no,,,
27800,female,1019YE,5857,2 medium,2 medi,1 low,no,,,
27801,female,1856VK,2531,1 low,3 high,1 low,no,,,
27802,female,1783XV,1987,1 low,3 high,2 medium,no,,,
27803,female,1649HZ,9708,3 high,1 low,3 high,yes,F,nap,0
27804,female,1905LH,6295,2 medium,2 medi,1 low,no,,,
27805,female,1369RK,6797,2 medium,1 low,3 high,no,,,
27806,female,1547PL,5613,3 high,1 low,1 low,no,,,
27807,female,1507FF,1856,3 high,1 low,2 medium,no,,,
27808,female,1054QH,7946,3 high,1 low,3 high,yes,F,nap,0
27809,male,1801DE,979,3 high,1 low,3 high,no,,,
27810,male,1105QV,7926,3 high,1 low,3 high,no,,,
27811,male,1234HO,9753,2 medium,2 medi,1 low,no,,,
27812,male,1557OL,3821,1 low,2 medi,1 low,no,,,
27813,male,1124RQ,5816,3 high,1 low,3 high,yes,F,nap,0
27814,male,1596ZN,5024,2 medium,2 medi,1 low,no,,,
27815,female,1731SO,202,1 low,3 high,2 medium,no,,,
27816,male,1175FT,1716,1 low,2 medi,2 medium,no,,,
